isi_tweet,uk,hs
USER USER USER gelo sugan',1,0
USER USER tidur lah gelo',1,0
USER USER HAHA iya aduh gimana ini ya gelo semua',1,0
"USER Gua makan nasi ama sambel uda sutan doang tanpa lauk apapun, nambah nasi gelo. https://t.co/AuVUqfGyYt'",1,0
USER wah gelo untung uda lulus :( https://t.co/Ewbms8o8uO',1,0
USER udah gelo https://t.co/1epXT57VAK',1,0
USER USER USER USER USER USER USER USER lah pda baperan gelo\xf0\x9f\x98\xad',1,0
USER RT USER Ak gelo krna swoo \xf0\x9f\x98\xa5\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/yQvvBa90x6',1,0
USER kalo inget kejadian chatime ciblok tu ya malu ya gelo... :)',1,0
USER USER gelo wkwk',1,0
"USER USER Her fb yah, akun pengganti pujangga gelo kesuspend\nmksh'",1,0
"USER USER gelo, ieu maca na ngilu ngegas \xf0\x9f\x98\xad'",1,1
USER Ya allah wkwkwk jane yo gelo bgt tpi kok yo wes telat',1,0
USER USER Gelo sia.',1,1
USER USER wah gelo anjir edan eling untung pas smp aku mah anak baik baik anjir',1,0
"USER USER Huhuhu gapapa, ini emang gelo banget wkwkw\xf0\x9f\x98\xad'",1,0
USER Gegara tiktod masker himalaya kesygn ku jd naik bgt bgtan harga nya gelo aisia nya edan mereun\xf0\x9f\x98\xad',1,0
"USER Anjrit naha aing jadi gelo, udah ah'",1,0
USER USER naon gelo eta lagi ngeroleplay BNI WKKWKW',1,0
"USER hem kok gw cakep, ih anjrit cakep, gelo gw cakep bgt  https://t.co/tgRKQma9jz'",1,0
USER ih gelo aing nangis yaallah tulung https://t.co/o8hGsjeEYU',1,0
USER USER Aing macana jeng seserian gelo teh ah',1,0
USER USER Gelo sia boy boy',1,0
"USER tahh ieu si edan gelo a tama USER aing karek apal si a tama sok huncat henceut, sia kospleii wae ih aing ngakak, a tama bageur tapi saetik k sese mh:(( can mere seblakk soalna, pokokna mh I love tritauzen \xf0\x9f\x92\x98 tong kapok2 jng sese",1,0
USER USER Ki cake khide Peye gelo Eta dekhe',1,0
USER USER USER cpet banget gelo',1,0
USER USER paling gelo = ravi',1,0
USER USER MANA DONG SURVEY??? Bikin polling ct kipli paling gelo. \xf0\x9f\x92\x9b\xf0\x9f\x91\x84\xf0\x9f\x92\x9b',1,0
"USER USER ha gelo, masa cuma setaon bikin lagi season 2 :'(""",1,0
USER USER gelo maneh :(',1,0
USER S\xc3\xa9d\xc3\xa9ng alias rada gelo... Kalau sed\xc3\xaang itu artinya sedang alias tengah-tengah. https://t.co/ph3zlKe8S2',1,0
USER telfonan sama bangris dikatain gelo sama adek sendiri\xf0\x9f\xa4\xa7 .#',1,0
USER RT USER Mending modar atau hirup tapi gelo? https://t.co/IYZx5WdaxD',1,0
"USER sadar, nnt kena karma mlh nyalahin orng lgi lu. gelo \xf0\x9f\x98\x8c https://t.co/o35McdibIl'",1,1
USER USER Buset segede itu....wow pantesann gelo sih',1,0
USER USER wii anjir gelo',1,0
USER Outfitnya gelo \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d https://t.co/w6y81EkJiB',1,0
"USER di lelang ahh mangga, ges gelo pisan teu kuat aing USER verif all \xf0\x9f\x99\x8f'",1,0
USER USER abin mah gelo',1,0
USER USER USER USER Itu orang gelo juga kayaknya teh\n\nDia yg kritik komen dia juga yg ketawain dg kelakuannya sendiri\n\nAmbyaarr dah\xf0\x9f\x98\x86 https://t.co/FqAPYdy6p6',1,1
"USER Gaiss mo cerita, jd smlm aku sm daryl mesen ayam geprek mercon di kosan jam 12 malem. Trs teh ya pas dateng si sambelnya teh ga kira2 pedesnya gelo pisan demi na ge teu wadul. Ai pek teh eta panas pisan kena tangan aku gaboong ga bisa tidu",1,0
"USER USER ah teuing kang tis, ka suspended wae ..punten si ""Pujangga gelo"" gentos nami Lentera..ngarah terang. difolbek kang\xf0\x9f\x99\x8f'",0,0
USER USER Yg mewek gelo',1,0
USER USER gelo php ih',1,0
USER USER USER gelo  no sangue \xf0\x9f\x92\xaa\xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x96\xa4',1,0
USER Ngajerit aing geus mayar ka alloh\n\nHareupeun pasukan pemburu kiriditan kuntilanak yg sudah begerak\n\nKerana aing rajin ngawiridkeun doa mayar kutang tiap hari\n\nJelema gelo\n\nYakin teu di dunia di tolak di akirot bakal di tarima\n\nHalu aku,1,0
USER USER jauh bgt gelo\nUdah yok dare mana',1,0
"USER Eren bener-bener jadi villain di AoT, gelo.'",1,0
USER gelo wkwkwk https://t.co/PRl1zeBtfr',1,0
"USER USER gelo aku setiap awal episode s1-s2 tiap makoto keluar rumah pasti tamura-san langsung ""oohh mau ke rumah haru-chan ya, mako-chan?"" :""))'",1,0
USER USER Aing teu gelo maap maap aja',1,0
USER Ngantuk parah gelo. Sekut lah molor.',1,0
USER USER Wkwkwk bentar gue belum dengeriiiin. Gue bikin kopi sama pancake dulu hahaha sambil dengerin sambil mam. Wkwkwk spesial buat wonpil wkwkwk mulai gelo kan',1,0
USER USER New gelo tweet',1,0
"USER lawan mainnya song wilong kan victoria yak\n\nkenapa gw yang deg degan woi, gelo.'",1,0
USER USER USER Ah gelo',1,0
USER USER Gelo siah boy',1,0
USER USER Sieun gelo akuteh ih di rumah wae rarungsing kieu',1,0
USER \xe3\x85\xa1. gelo kabeh! Mntabku bocor amjir :( https://t.co/TQfqrrTax8',1,0
USER USER masalahnya itu banyak anjir sekali makan gelo dah',1,0
USER Sieun gelo aku jadina \xf0\x9f\x98\xad',1,0
USER USER gelo anjr orang jaman sekarang',1,0
USER USER USER gelo sugan',1,0
USER gelo ih https://t.co/4TGjEXEXvG',1,0
USER gelo nungguin 6 bulan apa setaun ni ya\xf0\x9f\xa4\xa7',1,0
USER USER nih joget doang dibilanh gelo gimana gue ngereog',1,0
"USER Saya gatau kamu siapa . Tapi dengan kamu ngmg begini , saya miris liat nya . ""baekhyun ga dpt hadiah mahal dr dia ?"" \n\nEh congor onta ! Tanpa hadiah dr dia bbh juga bisa beli apa yang dia mau , tpi bayangin, lo ngmg begini , gimana kalau b",1,1
USER USER pagi pagi dah gelo aja aing \xf0\x9f\x98\xad',1,0
"USER Sek njogo jodone wong, rizky billar, sek mbojo dinda hauw karo rey mbayang, srk gelo dapuramu ,sek komentar aku, sek ndelok koe podo'",0,0
USER Biasanya pake sina terus ini pake weibo intl agak kagok wkwk gaptek gini naha aing teh \xf0\x9f\x98\x82\n\nKapan sembuh atuh masa gelo we hayoh sina teh...',1,0
USER USER awww sygg dehhh. pa kabssss?? gelo kangenn bgttt',1,0
USER gelo- melim',1,0
"USER USER USER Wkwkwkkw gelo anying, halu si tedy. Hudaang ted:(('",1,0
USER USER Sumpah gw yakin bgt dreamies bakalan cb ot7 tp ga mikir ampe jauh gini :\xe2\x80\x9d gelo sia pokonya intinya mutualan kuy kita ngebadut bareng \xf0\x9f\x98\xad\xf0\x9f\xa4\xa1',1,0
"USER Dugaan sementara sang capar masih tertidur pulas setelah semalaman begadang. Kami sempat mewawancarai pemuda berinisial Y tersebut untuk mengorek informasi lebih dalam namun, dia hanya diam. Katanya mogok ngomong kalau nggak ketemu caparnya dul",1,0
USER USER wkwkkw gelo rumah siput yang ada',1,0
USER USER Jelema gelo',1,0
USER gelo ini kami tiap hari war demi di noitce mamang jae \xf0\x9f\xa4\xa3',1,0
USER gelo pisan https://t.co/0dwcLl6beR',1,0
USER USER Anjg gelo bgt dah',1,0
"USER USER Ada apasih sama tg? Toh mereka juga manusia. Bapak Kendall rl tg ae gua b aja. Ini kan rp, lu disini main, bukan mau cari jodoh. Kalau mau cari jodoh noh main Tinder atau Michat. Ah elah bikin emosi gelo nga ada otak\xf0\x9f\x98\xad\xf0",1,1
"USER Dan gua juga masih matengin nontooon, gelo aja\xf0\x9f\xa4\xa3'",1,0
"USER USER USER Nah etaa pin...\xf0\x9f\xa4\xa3\nIya cakepan si rizky nya...wahahaha...emak"" gelo neangan brondong'",1,0
USER USER USER USER USER chik gelo itu buat pinned\xf0\x9f\x98\xad\xf0\x9f\x91\x8e',1,0
USER Gelo gelo gelo \xf0\x9f\x98\x85\xf0\x9f\x8d\xbb\xf0\x9f\x98\x97',1,0
USER USER Brota cm gelo',1,0
USER gelo jam segini belum tidur karena bikin feeds instagram buat sekolah... \xf0\x9f\xa4\xa1',1,0
USER USER gelo gelo',1,0
USER Gelo geloo',1,0
USER USER Wah gelo sih ni orang',1,0
USER Gelo sia doy \xf0\x9f\x98\xad https://t.co/JOKoeBm4OL',1,0
USER USER ah gelo wkwkw',1,0
"USER USER gelo, sedeng, omes. padahal aing waras dan polos :('",1,0
USER Sugan gelo jam sakieu momotoran digerung gerung. Keur overthinking apa kumaha udat adat di jalan eyy',1,1
USER RT USER Mending modar atau hirup tapi gelo? https://t.co/IYZx5WdaxD',1,0
USER Kekenyangan gelo',1,0
USER USER USER Naon aisia gelo',1,1
USER RT USER Mending modar atau hirup tapi gelo? https://t.co/IYZx5WdaxD',1,0
USER base amipess prtama blik dong kiw ak udh dipolbek dsitu ak nyerah ikut opfoll amipess2 gelo liar bgt pada galak hik sdih \xf0\x9f\x98\x94',1,0
"USER USER hpus dulu ajaa sc nya, jgn tanggepin yg ky gtu mah gelo. Ayu tdur aja mnies'",1,0
"USER sumpah aku seuri so hard, thank godness aing lagi sorangan mun ada yang liat they will think aing jelema gelo. https://t.co/7KhuqfDf7C'",1,0
USER USER gelo lahh',1,0
USER USER Tuh Kane tdi aja baru rampung di WP sekarang maen kesini dgn bacaan yang sama gelo aku tuh',1,0
USER USER Lu lebih gelo',1,1
USER Gelo.. untung aing garpit :( https://t.co/YKO6eEK4vd',1,0
USER RT USER Gelo gelo',1,0
USER Mending modar atau hirup tapi gelo? https://t.co/IYZx5WdaxD',1,0
USER Gelo gelo',1,0
USER USER jgn atuhh',1,0
USER USER anjir gelo \xf0\x9f\x98\xb5',1,0
USER USER mau ketawa terus nanti disangka gelo aku:(',1,0
USER gelo aing seubeuh ajig',1,0
USER Ah gelo wkwk',1,0
USER nunggu\n\ntp klo orgnya mau leave br gue ungkapin perasaan gue wkwkwkw gelo emg https://t.co/RU3PzOzt5r',1,0
"USER USER Gelo sia, 10 mah aing teu bisa ngatur na.'",1,0
"USER Trus mikir"" pengeluaran gw dari kemaren rada gelo juga hhhhhhhh yaampun stop jajan dulu deh sampe cargen (yang blom tentu beli juga) \nPaling kalo gw ga dapet pc minghao yang itu pen minta trade aja \xf0\x9f\x98\x94\xf0\x9f\x98\x94'",1,0
USER Ganti pake cerutu gera gelo ih.',1,0
USER USER gelo maneh mark?\xf0\x9f\x98\x83',1,0
USER USER gelo slur',1,0
USER USER USER /.\n\ngelo euy aya personelnya. saha wae cik?? join atuh urang meuni tega teu diajakan',1,0
USER Gelo siah ini serumah pada sakit semua\xf0\x9f\xa4\xa7',1,0
USER RT USER ini dia tiktok yg saya maksud :D https://t.co/Q6mZwHGJDb bisa gelo abis ini pada ilpil jan lupa cek toktok ak ya :D https:/\xe2\x80\xa6',1,0
USER USER USER Gelo:(((((( aing blm hijrah',1,0
USER Gelo gelooooooo\xf0\x9f\x8d\xbb',1,0
USER USER USER gelo surga atuh inimah',1,0
USER wkwkkwkwkw gelo kocak https://t.co/QA3zC1NjfC',1,0
USER Kayanya ke gelo an aing kambuh',1,0
USER USER gelo poni man\xc3\xa9h da emang panjang mana saya apal dan bisa relate panjangnya :\xe2\x80\x9d)',1,0
USER USER Aih ngapain nyimeng gelo',1,0
USER USER hello gelo jsjsnsswhqhah',1,0
USER USER eh gelo serem njir \xf0\x9f\x99\x83',1,0
USER USER gelo lo met',1,0
USER USER Susah gelo teh malakah adug lajer disisi jalan diingetin teh:((',1,0
USER USER USER USER gelo juga ya twitter.',1,0
USER USER USER dua dua nya gelo',1,0
"USER Dia kekeuh kalo anaknya itu anak baik, rajin blabla \xf0\x9f\x98\x8c\n\nYa gelo kali ah, mane ada anak baik kek gitu. Eeh ga lama denger cerita dr ibu2 rumpi, kalo ternyata si anak ini bbrp waktu ke belakang pernah disiram pake kupi anget sm bap",1,0
USER Bisa dikata gelo w teriakteriakan mulu tiap nonton put your head on my shoulder. Tapi mulutnya emang nggak bisa diem doang ngeliatnya :(((',1,0
"USER USER ga ah, ntar femes grgr dicap gelo'",1,0
USER buset gue ketiduran 5 menit aja mata lgs merah. inii sebulan. gelo https://t.co/pVaJKvxP0J',1,0
"USER USER bener, gelo emg tuiter skrng bikin pusing'",1,0
USER USER Gelo aing degdegan steh rap',1,0
USER USER USER Wkwk dasar gelo',1,0
USER aih gelo pisan mau ngelanjutin rpp tp moodnya gaada tu gimana yyy\xf0\x9f\x99\x84',1,0
USER USER umjinya berasa dikatain gelo \xf0\x9f\x98\xad\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb',1,0
USER USER gelo gue gk prnah stress baca crita h0m0 kecuali book 1 nya 2ha. Book 2 nya asik si mreka hornee mulu bedua gada yg bener https://t.co/rhB1zM88T7',1,0
USER USER USER USER Ai maneh cageur? Boa geus gelo',1,1
USER USER Kak wkwkwk \xf0\x9f\xa4\xa3 tar dikira gelo aku akakkk \xf0\x9f\xa4\xa3',1,0
USER gelo wkkwkw https://t.co/z44ohbI3MD',1,0
USER gelo sia geulis pisan',1,0
"USER USER ""Bengong kenceng sampe stres dan gelo""'",1,0
USER USER Pulang dari nikahan ngahuleng tarik pisan sampe stress and gelo',1,0
USER USER wah gelo auto nyanyi )):',1,0
USER USER gelo gmes bnget',1,0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Gel,1,0
USER Kucinta gelo USER \xf0\x9f\x96\xa4 https://t.co/b1M1XpnWg6',1,0
"USER USER USER Iyeeehhh urang teh kangen ka maneh, meni siga jelema gelo titadi ngacaprak wae.'",1,0
USER USER masih sibuk urusin pen gelo?',1,0
USER USER USER Kamu yang kesini gelo',1,0
USER gelo cantik amaaat mbae https://t.co/c1fSjfRkSZ',1,0
"USER USER dulu pernah ciel tinggal sehari turun 50an, gelo emg dia lagi pms pasti'",1,0
"USER USER gelo 1k an lebih, ini burung biru sensi banget :((('",1,0
USER Klo tertekan ntar ujung\xc2\xb2 nya kriminal atau gelo sok cobain.',1,0
USER chxisan lo gelo parah. gue pusing di malam hari.',1,0
USER USER USER Ngagetin gelo',1,0
USER W tuh aslinya tipe yg susah buat sayang walaupun gampang bat buat gonta ganti pacar/gebetan tp buat sayang susah kek udah nih pacaran belum tentu w syg ama dia tp sekalinya sayang bucinnya minta ampun ampe dibawa ke doa terus tahajud dhuha gel,1,0
USER USER gelo anjer \xf0\x9f\x98\xad',1,0
USER USER inimah jamanan miroh gak sih? apa i am you ya \xf0\x9f\xa4\x94 lupa namanya apa \xf0\x9f\x98\xad yang konsep nya diperpus gitu men lupa gelo umur gw 20 tahun tapi memory internal kok cuma 4mb',1,0
USER RT USER ini dia tiktok yg saya maksud :D https://t.co/Q6mZwHGJDb bisa gelo abis ini pada ilpil jan lupa cek toktok ak ya :D https:/\xe2\x80\xa6',1,0
USER gelo bete link streaming di block internet positif',1,0
USER RT USER ini dia tiktok yg saya maksud :D https://t.co/Q6mZwHGJDb bisa gelo abis ini pada ilpil jan lupa cek toktok ak ya :D https:/\xe2\x80\xa6',1,0
"USER Bnr2 masih inget org2 yg dlu suka bully\xf0\x9f\xa5\xba item, kurus, jelek,kumel,dekil dll.\n\nTrs pas sblm andal macarin ak, dia smpt nanya2 sma tmn 1 angkatan ak d smp. Trs dia blg ""ih gelo ulah dal hideung oge jore si eta mah leutik deu",1,1
USER USER Gelo wkwkwkwkwk cb klo tiktok aing menghasilkan duit mah yaa',1,0
USER USER gelo anying',1,1
USER USER USER memang gelo',1,0
USER USER gelo aing seneng pisan siah',1,0
"USER udah makan pentol, tahu, jasuke, kentang ttp aja masih laper gelo'",1,0
USER USER Iya gelo dong teu paham urang ge\xf0\x9f\xa5\xba\xf0\x9f\x92\x95',1,0
USER USER yaallah gelo ngakak wa\xf0\x9f\x98\x82',1,0
USER USER USER USER USER USER USER USER USER USER aku jga batine angsty ee...sbenere gelo aku le angsty',1,0
USER USER Geus gelo mek kek gt mah',1,0
USER USER iya jir kaget gua sumpah wkwkwk gelo\xf0\x9f\x98\xb9',1,0
USER hah gelo',1,0
USER USER USER USER USER USER Udah ditag bilang gelo:(',1,0
USER Yaallah kenapa gue kagak mute aja ya wkwk gelo',1,0
USER USER Larasss ngakakkkkk gelo:))))',1,0
USER RT USER Lagunya gini semua bisa gelo aku miin \xf0\x9f\x98\xad\xf0\x9f\x98\xad makasih buat etmin etmin \xe2\x9d\xa4\xe2\x9d\xa4 #nominradio @nominfess',1,0
"USER gelo kalau ngelingset bareng si aa itu dari pagi sampe malem ga selesai""\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'",1,0
USER gapernah sekesel dan se geleuh ini dasar corona gelo',1,1
USER Lagunya gini semua bisa gelo aku miin \xf0\x9f\x98\xad\xf0\x9f\x98\xad makasih buat etmin etmin \xe2\x9d\xa4\xe2\x9d\xa4 #nominradio @nominfess',1,0
USER USER anjir gelo',1,0
USER gelo kaos item+jidat\xf0\x9f\x98\xad #jungkook https://t.co/HgRz2u6fgX',1,0
USER RT USER ini dia tiktok yg saya maksud :D https://t.co/Q6mZwHGJDb bisa gelo abis ini pada ilpil jan lupa cek toktok ak ya :D https:/\xe2\x80\xa6',1,0
USER USER aku jg baru tau dia j1m1n anti tdi sore. ga nyangka gelo bat gue baru tau -_- mutualan gue jg byk yg msh follow dia',1,0
USER di hidan gelo dah',1,0
USER RT USER ini dia tiktok yg saya maksud :D https://t.co/Q6mZwHGJDb bisa gelo abis ini pada ilpil jan lupa cek toktok ak ya :D https:/\xe2\x80\xa6',1,0
"USER USER itu tangannya momo gede bgt plis :"")) rin gelo bgt udah adeknya dikerdusin pacarnya juga jadi korban kejametan momo \xf0\x9f\x98\x94'",1,0
USER USER USER USER USER USER USER USER USER USER USER USER USER Asyeeem..SOPIR GELO..naha mobil ku aing bisa abis bensin!!!\n\xf0\x9f\x98\xa1\xf0\x9,1,1
USER USER USER sia kuat di abuan hela gelo aing ngakak',1,0
"USER USER iyalah, pulang gua anying gelo wkwk untung di belakang nya gada orang,'",1,0
USER RT USER ini dia tiktok yg saya maksud :D https://t.co/Q6mZwHGJDb bisa gelo abis ini pada ilpil jan lupa cek toktok ak ya :D https:/\xe2\x80\xa6',1,0
USER hari ini tl isinya opfoll semua gelo',1,0
"USER USER \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nNak dieling-eling marai gelo tok gil, wes jarang diputer, sekaline diputer malah ketinggalan'",1,0
"USER USER hih btul gelo ngeraken kluarga wae,, bubarken we rumah tnggana aswrwrwrr [brkumur]'",1,1
USER USER USER ah gelo wkwkw',1,0
"USER Tutuk""no chatingan ro wong liyo.\nRapopo aku ra gelo. \xf0\x9f\x98\x82'",1,0
USER RT USER USER When your with me no judgement~\n\nGelo aing suka sama lagu lu ini!! Kipas besar dah aing teh\xf0\x9f\x98\xad\xf0\x9f\x98\xad',1,0
USER RT USER ini dia tiktok yg saya maksud :D https://t.co/Q6mZwHGJDb bisa gelo abis ini pada ilpil jan lupa cek toktok ak ya :D https:/\xe2\x80\xa6',1,0
USER USER USER Ini jg yg kupikirin... gelo',1,0
USER Hollup sc filter gelo juga skrg \xf0\x9f\x98\x94\xe2\x9c\x8a',1,0
USER RT USER ini dia tiktok yg saya maksud :D https://t.co/Q6mZwHGJDb bisa gelo abis ini pada ilpil jan lupa cek toktok ak ya :D https:/\xe2\x80\xa6',1,0
USER gelo mau jbin member eonnie ada banyak beut',1,0
USER ini dia tiktok yg saya maksud :D https://t.co/Q6mZwHGJDb bisa gelo abis ini pada ilpil jan lupa cek toktok ak ya :D https://t.co/ApRMp9xI54',1,0
"USER USER ... aku gelo tenan \nCinta palsumu aku anggap beneran \nSerius aku sing berjuang \nTibake mung luput,iki sing goblok aku~ \n\n-bravesboy ""iki sing goblok aku""'",1,0
USER jd ga respect anjir gelo',1,1
USER USER caca gelo banyak bgt',1,0
USER Wkwkwwk gelo https://t.co/OF11xdOnqk',1,0
USER Wkwkwkw gelo ngakak https://t.co/JLiTsvEPL7',1,0
USER USER gelo bnyk bgt',1,0
"USER Gue potong rambut pendek beut gelo,, klo dikuncir merasa kea cowo\xf0\x9f\x98\x8c\n\nPict hanya pemanis https://t.co/2Z0IfCVX9b'",1,0
USER gelo trending.',1,0
USER Rodo gelo tapi rpp hehe',1,0
USER USER wkkwkw gelo',1,0
USER USER meuni gelo pisan euy wkwkwk\xf0\x9f\xa4\xa3',1,0
USER Kanyut sia tahu upacara adat tarangsaksi jual beli kanyut borongan teu\n\nEmeng akad nikah mahar ijab kabulna cekikikan istigpar ngagong ampun jejeritan tobat\n\nJelema gelo\n\nTahu drmn kutang nangkarak kanyut galantungan mayar pajakna cekikika,1,1
USER USER dikata gelo',1,0
"USER lagian dinda hauw sama rey sembayang juga gak rugiin kalian hih, kenapa heboh sih? julid sana sini gajelas gelo! Iri bilang bous.'",1,1
USER USER Makin gelo aja yaaa lanjutkan',1,0
USER USER USER Uhhh.. hot semua gambarnya gelo',1,0
USER gelo gw ngeluh terus\xf0\x9f\x98\x94\xf0\x9f\x91\x8e',1,0
USER gelo ih orang orang jahat banget monyet congorna busuk',1,1
USER USER USER Atuh eta mah gelo eneknya aku juga males wkwkw',1,0
USER USER Gw tinggal tidur masa tinggal 6 gelo ini mah',1,0
USER USER jd gelo astagfirullah \xf0\x9f\x98\xad',1,0
"USER USER Iyaaa, pernah baca buku kalo tidur setelah asar jadi gelo ceunah. \xf0\x9f\x98\xad\xf0\x9f\x98\xad'",1,0
USER Uyuhan masih waras tepi ayena ge. Teuing isuk mah sieun jadi gelo urg \xf0\x9f\x98\x82',1,0
"USER USER rasane gelo bgt yallah :"")'",1,0
USER USER WKWKWKK gelo sia mah',1,0
USER USER gelo sia mah pi hahaha',1,0
USER USER USER wih gelo nih',1,0
USER Dibilangin jgn tidur sore2 nanti gelo katanya jga https://t.co/9rsG7yrLpw',1,0
USER RT USER Ang kyut gelo\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\xaf',1,0
USER Ang kyut gelo\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\xaf https://t.co/1Dj5k6Z5A5',1,0
USER USER buset gelo jg',1,0
USER RT USER USER Aku tau alasan kenapa beliau sama kokoh aku hidup bersama. Samasama gelo',1,0
USER Gue kan kagak punya pacar gelo\xf0\x9f\x98\xad\xf0\x9f\x91\x8e',1,0
USER USER Aku tau alasan kenapa beliau sama kokoh aku hidup bersama. Samasama gelo',1,0
USER USER ih gelo parah bet',1,0
"USER USER ih gelo bisa""nya'",1,0
"USER USER Iy udah hidup ak teh suram, gamau ditambah gelo..'",1,0
"USER TERUS KESEL, TAU TAU MATI, TERUS UDAH?! Gelo sia.'",1,1
USER USER Bisi gelo cnh mun bobo jam sgini qkwk',1,0
"USER USER Cocok jadi dosen dkv, penglihatannya leuwih gelo tinu ngadesain wkwkwkwk'",1,0
"USER Ih nuna mah hariwang sm juy :( kasurupan wae, sieun gelo :( https://t.co/sUjAPUVV6z'",1,0
USER gelo sia chan https://t.co/gFKWDBPCUF',1,0
USER USER yaAllah pernah dong baru kelas 1 smk dah mw dijodohin gelo emang\xf0\x9f\x98\xad\xf0\x9f\x98\xad ak mnngs sj\xf0\x9f\x98\xad',1,0
USER USER Enggaklahhhh gelo oppa mah\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x91\x8e',1,0
"USER USER selamat ulang tahun Bray, semoga makin cumcumcum lahh pokoknamah hebat euyyy gelo pisaaaannn ieuu mahh.'",1,0
USER Aku kangen aku sayang tur aku kadung gelo i pie',1,0
USER USER Masak nngs gelo',1,0
USER USER gelo gelo bikin ambyar lo kak hshs',1,0
USER USER Anjir gelo sendernya',1,0
"USER Tak gawe los dol blas aku ra rewel\nNyanding sliramu sing angel di setel\nTutuk - tutuk no chattingan karo wong liyo\nRapopo, aku ra gelo,'",1,0
USER subhanallah ganteng bgt gelo ya kalian\xf0\x9f\x98\xadhttps://t.co/Jon6FbziZd',1,0
USER USER USER USER bhuakakka lu yg gelo ..',1,0
USER USER cih gelo',1,0
"USER USER ""maneh kunaon, gelo?"" gitu klo aku nder;('",1,0
USER USER Gelo gelo',1,0
USER RT USER 17. jangan lakuin kesalahan yg sama.\n18. jamet dan klesi lah di waktu yg bersamaan.\n19. kateleug asep na gelo.\n20. tao&amp;exoto\xe2\x80\xa6',1,0
USER USER USER ai sia gelo\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',1,0
USER USER wah gelo',1,0
USER woy gelo maneh han jisung https://t.co/VON6GhXk4j',1,0
USER USER kwkwkwwkkwwk gelo',1,0
USER USER USER Kelahiran tahun 2002 gelo',1,0
"USER perasaan semalem masih szn 2 ganyadar udh szn 3 eps 14, gelo emg food wars'",1,0
"USER USER ""Cama mami aja.. g tau kemana onti""\n\xf0\x9f\x98\x86\xf0\x9f\x98\x86\n\nPanas bgt tp dluar gelo'",1,0
"USER USER Snsd sm svt :"") gelo cuy aku klo disuruh milih stu diantara itu ga bisa.rumah aku yg ke 2 itu nct pentagon sm skz.'",1,0
"USER USER gelo ai aa, ma enya ditembak deg""an'",1,0
USER USER Alus bgt gelo ini sih editnya wowow',1,0
"USER USER gk jdi deh, emot lo jelek kayak dek gelo'",1,0
USER gelo ganteng banget https://t.co/1iqaz3IeCT',1,0
USER USER wkwkwkw gelo',1,0
USER USER gelo sia gwe piploy\xf0\x9f\x98\x84',1,0
"USER 7. Spill\n8. Nyaman betah\n9. Seru lh pokoknamah, aku suka suka suka, crewna oge galelo eh ramah maksudth(, nya kitu weh pokoknmh cinta\n10. USER USER meren ampun teh\n12. Baikkk pisan, rada gelo eh emang gelo aa aku belum kenal",1,0
USER USER ayo gelo bareng \xf0\x9f\x98\xa3',1,0
USER siang gelo\xf0\x9f\x92\x96\n\nP E N G U M U M A N\xe2\x80\xbc\xef\xb8\x8f\n\nkita bakal adain pembersihan dan bakal ratain gdm. buat kalian yang masih mau stay bareng agelonia nanti rejoin dm base. \n\nsee you guys.',1,0
USER USER gelo gelo',1,0
USER USER gelo banget',1,0
USER USER chabel gelo banget anjil',1,0
USER ini gue yang bego atau mas ecan yang gelo?',1,0
"USER USER USER USER USER wkwkwkwkwk melekat mah sudah pasti can. Tapi da entertainment dari east asia mah emg mengandalkan sex appealing banget sih, gelo. Pasarnya begitu sih, kalo ngomongin japanese sama korean ya, terlal",1,0
USER USER gelo awokwokw\xf0\x9f\x98\xad',1,0
"USER Please ini 14ribu lagi buat ke 10jutaaaaaaaaaaaa. Per 3-4menit nambahnya bisa 1000an loh. Semangaaaaaatt. Jangan ngefreeze please, dah mulai gelo niiihh'",1,0
USER USER gelo bgt flish',1,0
USER makin gelo dah ni pemerintah https://t.co/3quwcPXGfY',1,1
USER USER gelo 100 rep',1,0
USER USER budak gelo \xf0\x9f\x99\x83',1,0
USER USER Sumpah ada? Anjir gelo',1,0
USER Wkwk gelo. https://t.co/b6cQG1L2jL',1,0
USER 17. jangan lakuin kesalahan yg sama.\n18. jamet dan klesi lah di waktu yg bersamaan.\n19. kateleug asep na gelo.\n20. tao&amp;exotong\n21. USER oy! jamet\n22. USER hai daddy ngamar yuk\n23. USER USER USER kak mau spotify ,1,0
USER RT USER bisa2 ketularan gelo juga ini aing\xf0\x9f\x98\x8c USER https://t.co/b4pDZ3MF9N',1,0
